Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Num_of_Delayed_Payment,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Simulated_Credit_Score
54,26575729,Scientist,41345.58,3260.465,0,5,10,0,No Data,0,Good,646.47,28.45811668,343,0.0,36.94720504,Low_spent_Medium_value_payments,319.6634399,693
54,26575729,Scientist,41345.58,3260.465,0,5,10,0,No Data,0,Good,646.47,23.74405012,344,0.0,36.94720504,High_spent_Medium_value_payments,494.4555416,719
31,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,30.30098553,146,171.8230674,72.06880053,Low_spent_Medium_value_payments,315.8316405,323
31,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,27.25049996,147,171.8230674,72.06880053,High_spent_Medium_value_payments,409.5944508,347
32,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,40.66800182,148,171.8230674,72.06880053,Low_spent_Small_value_payments,120.9350195,317
32,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,32.49312412,149,171.8230674,72.06880053,Low_spent_Medium_value_payments,291.1212247,325
32,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,26.56636948,150,171.8230674,72.06880053,High_spent_Medium_value_payments,373.7478955,351
32,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,39.26946645,151,171.8230674,72.06880053,High_spent_Medium_value_payments,443.7913999,342
32,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",19,Bad,1743.83,37.18200363,152,171.8230674,72.06880053,High_spent_Medium_value_payments,436.1193178,335
32,790906437,Engineer,55151.04,4704.92,10,6,23,6,"Auto Loan, Auto Loan, Credit-Builder Loan, Not Specified, Not Specified, and Not Specified",17,Bad,1743.83,31.46145399,153,171.8230674,72.06880053,Low_spent_Small_value_payments,114.7645422,330
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",7,Standard,687.87,31.02265867,184,42.97244102,19.68114412,High_spent_Medium_value_payments,353.3703981,480
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",8,Standard,687.87,31.64432344,185,42.97244102,19.68114412,High_spent_Medium_value_payments,374.3391032,476
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",8,Standard,687.87,38.63550085,186,42.97244102,19.68114412,High_spent_Medium_value_payments,413.457968,472
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",8,Standard,687.87,35.47567291,187,42.97244102,19.68114412,High_spent_Medium_value_payments,349.9116979,476
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",8,Standard,687.87,35.24894992,188,42.97244102,19.68114412,Low_spent_Large_value_payments,354.5148948,457
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",8,Standard,687.87,28.52498558,189,42.97244102,19.68114412,High_spent_Medium_value_payments,352.5875561,483
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",10,Standard,687.87,30.43696563,190,42.97244102,19.68114412,Low_spent_Large_value_payments,366.6393791,453
39,977570254,Manager,30536.62,2430.718333,6,6,7,2,"Auto Loan, and Auto Loan",8,Standard,687.87,40.2042282,191,42.97244102,19.68114412,Low_spent_Small_value_payments,262.1109593,456
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",3,Good,1250.67,42.25298015,243,192.2064833,131.3810358,High_spent_Small_value_payments,1041.077483,572
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",3,Good,1250.67,37.95506377,244,192.2064833,131.3810358,Low_spent_Small_value_payments,685.0242473,556
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",6,Good,1250.67,27.98833245,245,192.2064833,131.3810358,High_spent_Small_value_payments,859.970369,571
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",3,Good,1250.67,30.59014317,246,192.2064833,131.3810358,Low_spent_Medium_value_payments,291.8260413,564
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",0,Good,1250.67,26.78468276,247,192.2064833,131.3810358,Low_spent_Medium_value_payments,926.7424081,584
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",3,Good,1250.67,25.76759328,248,192.2064833,131.3810358,Low_spent_Medium_value_payments,362.3159722,570
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",0,Good,1250.67,25.36282174,249,192.2064833,131.3810358,Low_spent_Small_value_payments,507.9151641,587
29,628857991,Architect,147499.6,12353.63333,2,2,12,2,"Payday Loan, and Debt Consolidation Loan",2,Good,1250.67,30.58439367,250,192.2064833,131.3810358,High_spent_Small_value_payments,447.9251564,594
42,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",20,Standard,1859.45,38.05357747,149,59.51321413,33.73289502,Low_spent_Small_value_payments,179.1407511,350
42,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",22,Standard,1859.45,32.77031221,150,59.51321413,33.73289502,Low_spent_Medium_value_payments,222.4631375,346
42,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",23,Standard,1859.45,29.83677528,151,59.51321413,33.73289502,Low_spent_Medium_value_payments,261.1323568,344
42,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",20,Standard,1859.45,32.08626927,152,59.51321413,33.73289502,Low_spent_Large_value_payments,279.7412499,359
42,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",20,Standard,1859.45,40.33681367,153,59.51321413,33.73289502,High_spent_Small_value_payments,333.9708787,374
43,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",20,Standard,1859.45,31.04169773,154,59.51321413,33.73289502,High_spent_Medium_value_payments,325.0640575,382
43,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",21,Standard,1859.45,38.64931582,155,59.51321413,33.73289502,Low_spent_Large_value_payments,307.2506969,352
43,858890350,Architect,20005.22,1683.101667,8,3,6,4,"Home Equity Loan, Credit-Builder Loan, Personal Loan, and Not Specified",20,Standard,1859.45,25.47481436,156,59.51321413,33.73289502,Low_spent_Small_value_payments,222.3513795,369
32,970522075,Scientist,19795.52,1662.626667,6,9,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",21,Bad,3135.02,37.82075621,27,130.4754707,28.01844341,Low_spent_Small_value_payments,248.7207837,300
32,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",22,Bad,3135.02,26.82623712,28,130.4754707,28.01844341,Low_spent_Small_value_payments,151.0768857,300
32,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",21,Bad,3135.02,27.57515856,29,130.4754707,28.01844341,High_spent_Medium_value_payments,224.508559,300
32,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",18,Bad,3135.02,36.64689472,30,130.4754707,28.01844341,Low_spent_Large_value_payments,229.0291992,300
32,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",21,Bad,3135.02,34.36590976,31,130.4754707,28.01844341,Low_spent_Large_value_payments,162.1773252,300
33,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",21,Bad,3135.02,28.86964153,32,130.4754707,28.01844341,High_spent_Small_value_payments,191.4868658,300
33,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",21,Bad,3135.02,26.5065768,33,130.4754707,28.01844341,High_spent_Small_value_payments,185.1771658,300
33,970522075,Scientist,19795.52,1662.626667,7,10,34,8,"Mortgage Loan, Home Equity Loan, Personal Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Payday Loan",21,Bad,3135.02,29.88483228,34,130.4754707,28.01844341,Low_spent_Small_value_payments,149.7135589,300
33,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",18,Bad,3947.24,21.7448835,58,378.3046734,106.6120577,High_spent_Small_value_payments,231.5254005,300
33,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",18,Bad,3947.24,24.10018317,59,378.3046734,106.6120577,Low_spent_Small_value_payments,180.6568147,300
33,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",17,Bad,3947.24,25.8211221,60,378.3046734,106.6120577,Low_spent_Small_value_payments,180.6568147,300
33,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",18,Bad,3947.24,29.55800086,61,378.3046734,106.6120577,High_spent_Small_value_payments,192.6571217,300
34,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",21,Bad,3947.24,35.40968589,62,378.3046734,106.6120577,High_spent_Medium_value_payments,180.6568147,300
34,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",18,Bad,3947.24,30.93143532,63,378.3046734,106.6120577,High_spent_Large_value_payments,259.4305556,300
34,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",18,Bad,3947.24,28.90992845,64,378.3046734,106.6120577,Low_spent_Small_value_payments,180.6568147,300
34,609852725,Doctor,60938.13,5163.1775,10,8,31,8,"Payday Loan, Payday Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",21,Bad,3947.24,36.59127764,65,378.3046734,106.6120577,Low_spent_Large_value_payments,269.7162744,300
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,11,Good,1357.54,34.92686537,317,0.0,47.96336563,High_spent_Medium_value_payments,646.3607881,628
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,11,Good,1357.54,37.80897424,318,0.0,47.96336563,Low_spent_Large_value_payments,450.2595761,606
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,13,Good,1357.54,38.45991946,319,0.0,47.96336563,High_spent_Medium_value_payments,752.4707615,617
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,10,Good,1357.54,31.31834536,320,0.0,47.96336563,Low_spent_Small_value_payments,646.949832,619
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,11,Good,1357.54,29.0785458,321,0.0,47.96336563,High_spent_Medium_value_payments,724.5586823,637
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,11,Good,1357.54,26.53000279,322,0.0,47.96336563,Low_spent_Medium_value_payments,519.7867604,620
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,11,Good,1357.54,32.26751526,323,0.0,47.96336563,High_spent_Small_value_payments,691.3974047,637
54,542441751,Manager,80396.86,6623.738333,5,7,9,0,No Data,11,Good,1357.54,30.88198148,324,0.0,47.96336563,Low_spent_Medium_value_payments,277.3427068,618
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,40.4575377,17,256.2341792,36.03012555,Low_spent_Medium_value_payments,53.7543837,300
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,30.25440338,18,256.2341792,36.03012555,High_spent_Medium_value_payments,310.506864,300
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,31.6279151,19,256.2341792,36.03012555,High_spent_Medium_value_payments,299.4045998,300
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,37.0851965,20,256.2341792,36.03012555,High_spent_Large_value_payments,399.5216952,300
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,27.24640215,21,256.2341792,36.03012555,Low_spent_Large_value_payments,278.9474397,300
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,24.53738087,22,256.2341792,36.03012555,Low_spent_Medium_value_payments,60.5377965,300
42,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,32.6574666,23,256.2341792,36.03012555,High_spent_Medium_value_payments,377.4962142,300
43,552907532,Writer,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",23,Bad,4428.64,37.74050202,24,256.2341792,36.03012555,High_spent_Large_value_payments,324.7992604,300
36,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",20,Standard,2103.99,32.72190461,184,60.64699329,29.93936684,Low_spent_Small_value_payments,186.5450081,383
36,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",19,Standard,2103.99,28.88914591,185,60.64699329,29.93936684,Low_spent_Small_value_payments,307.1599518,393
36,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",17,Standard,2103.99,30.04811835,186,60.64699329,29.93936684,Low_spent_Small_value_payments,275.1046939,403
36,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",18,Standard,2103.99,25.27099616,187,60.64699329,29.93936684,Low_spent_Small_value_payments,257.8196283,403
36,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",19,Standard,2103.99,27.19345256,188,60.64699329,29.93936684,High_spent_Medium_value_payments,278.9226741,418
36,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",16,Standard,2103.99,31.58328883,189,60.64699329,29.93936684,High_spent_Medium_value_payments,274.9008231,431
37,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",18,Standard,2103.99,33.81312965,190,60.64699329,29.93936684,Low_spent_Small_value_payments,276.4344622,400
37,966144315,Journalist,18717.02,1294.751667,8,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",18,Standard,2103.99,29.0506668,191,60.64699329,29.93936684,Low_spent_Small_value_payments,292.1077242,405
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",18,Standard,2226.37,38.08096369,194,24.17564765,13.80248657,High_spent_Medium_value_payments,345.3111188,434
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",19,Standard,2226.37,35.68057374,195,24.17564765,13.80248657,Low_spent_Small_value_payments,234.7829806,411
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",18,Standard,2226.37,31.19125771,196,24.17564765,13.80248657,Low_spent_Small_value_payments,232.6397333,421
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",19,Standard,2226.37,26.14779838,197,24.17564765,13.80248657,High_spent_Medium_value_payments,325.124638,442
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",18,Standard,2226.37,35.98159627,198,24.17564765,13.80248657,High_spent_Large_value_payments,336.7153658,440
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",18,Standard,2226.37,36.34917939,199,24.17564765,13.80248657,High_spent_Small_value_payments,288.791552,441
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",19,Standard,2226.37,36.87039623,200,24.17564765,13.80248657,Low_spent_Small_value_payments,302.2441735,417
17,548760110,Journalist,19163.22,1346.935,3,7,7,2,"Personal Loan, and Payday Loan",22,Standard,2226.37,22.40065718,201,24.17564765,13.80248657,Low_spent_Small_value_payments,224.8580329,414
